Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
A,Morn,1,58.7,,A,Noon,1,76.76,,A,Afternoon,1,73.05,,A,Morn,2,49.2743363,,A,Noon,2,66.296,,A,Afternoon,2,68.4882353,,A,Morn,3,48.1254902,,A,Noon,3,69.5730769,,A,Afternoon,3,73.4962963,,A,Morn,4,51.7333333,,A,Noon,4,70.3192308,,A,Afternoon,4,60.6625,,B,Morn,1,81.7892857,,B,Noon,1,77.1528302,,B,Afternoon,1,63.1722222,,B,Morn,2,56.0039216,,B,Noon,2,62.0054546,,B,Afternoon,2,64.1509434,,B,Morn,3,59.4981482,,B,Noon,3,57.3433962,,B,Afternoon,3,64.6673077,,B,Morn,4,79.3945455,,B,Noon,4,73.6709091,,B,Afternoon,4,71.6754717,,C,Morn,1,44.4653846,,C,Noon,1,67.8294118,,C,Afternoon,1,60.1980769,,C,Morn,2,35.5367347,,C,Noon,2,58.5814815,,C,Afternoon,2,55.4098039,,C,Morn,3,36.6309091,,C,Noon,3,51.4634615,,C,Afternoon,3,42.6865385,,C,Morn,4,38.6961539,,C,Noon,4,40.6846154,,C,Afternoon,4,37.7153846
A,Morn,1,59.92,,A,Noon,1,76.76,,A,Afternoon,1,65.05,,A,Morn,2,47.1088496,,A,Noon,2,64.908,,A,Afternoon,2,67.8686275,,A,Morn,3,47.3627451,,A,Noon,3,70.9115385,,A,Afternoon,3,76.1962963,,A,Morn,4,51.7588235,,A,Noon,4,69.4115385,,A,Afternoon,4,59.8892857,,B,Morn,1,79.3625,,B,Noon,1,76.3773585,,B,Afternoon,1,62.8703704,,B,Morn,2,57.6352941,,B,Noon,2,61.6727273,,B,Afternoon,2,62.8566038,,B,Morn,3,67.4425926,,B,Noon,3,58.7698113,,B,Afternoon,3,65.0384615,,B,Morn,4,75.1618182,,B,Noon,4,71.54,,B,Afternoon,4,72.3188679,,C,Morn,1,44.9192308,,C,Noon,1,69.4803922,,C,Afternoon,1,58.0865385,,C,Morn,2,37.5734694,,C,Noon,2,60.187037,,C,Afternoon,2,57.7,,C,Morn,3,36.2127273,,C,Noon,3,54.8903846,,C,Afternoon,3,43.5134615,,C,Morn,4,37.0038462,,C,Noon,4,41.85,,C,Afternoon,4,32.3423077
A,Morn,1,68.22,,A,Noon,1,76.76,,A,Afternoon,1,69.35,,A,Morn,2,46.9876106,,A,Noon,2,61.12,,A,Afternoon,2,63.3823529,,A,Morn,3,47.9941177,,A,Noon,3,71.8980769,,A,Afternoon,3,75.8074074,,A,Morn,4,54.1235294,,A,Noon,4,70.3961539,,A,Afternoon,4,60.3017857,,B,Morn,1,78.5678571,,B,Noon,1,74.4679245,,B,Afternoon,1,62.5222222,,B,Morn,2,54.6686275,,B,Noon,2,62.8527273,,B,Afternoon,2,64.5698113,,B,Morn,3,63.9222222,,B,Noon,3,58.3226415,,B,Afternoon,3,65.6519231,,B,Morn,4,77.1836364,,B,Noon,4,59.5909091,,B,Afternoon,4,70.1679245,,C,Morn,1,44.2884615,,C,Noon,1,69.9431373,,C,Afternoon,1,60.6826923,,C,Morn,2,38.5714286,,C,Noon,2,57.4092593,,C,Afternoon,2,65.4882353,,C,Morn,3,37.4418182,,C,Noon,3,53.9153846,,C,Afternoon,3,44.4692308,,C,Morn,4,40.0942308,,C,Noon,4,43.3788462,,C,Afternoon,4,36.6365385
A,Morn,1,68.18,,A,Noon,1,76.76,,A,Afternoon,1,64.95,,A,Morn,2,55.5380531,,A,Noon,2,60.046,,A,Afternoon,2,68.654902,,A,Morn,3,52.9176471,,A,Noon,3,73.9423077,,A,Afternoon,3,74.9814815,,A,Morn,4,54.2470588,,A,Noon,4,69.4096154,,A,Afternoon,4,62.5142857,,B,Morn,1,81.4732143,,B,Noon,1,77.8,,B,Afternoon,1,63.3166667,,B,Morn,2,58.7176471,,B,Noon,2,61.5690909,,B,Afternoon,2,61.6886793,,B,Morn,3,61.987037,,B,Noon,3,59.1150943,,B,Afternoon,3,67.3538462,,B,Morn,4,78.1145455,,B,Noon,4,66.2527273,,B,Afternoon,4,69.8830189,,C,Morn,1,47.2846154,,C,Noon,1,68.4803922,,C,Afternoon,1,61.1153846,,C,Morn,2,39.3734694,,C,Noon,2,57.262963,,C,Afternoon,2,67.8156863,,C,Morn,3,37.7381818,,C,Noon,3,53.2461539,,C,Afternoon,3,48.6865385,,C,Morn,4,38.9980769,,C,Noon,4,43.7865385,,C,Afternoon,4,34.3076923
A,Morn,1,68.52,,A,Noon,1,76.76,,A,Afternoon,1,66.9,,A,Morn,2,52.3309735,,A,Noon,2,60.332,,A,Afternoon,2,70.1705882,,A,Morn,3,54.6372549,,A,Noon,3,70.8538462,,A,Afternoon,3,75.2462963,,A,Morn,4,53.3098039,,A,Noon,4,71.525,,A,Afternoon,4,59.7107143,,B,Morn,1,79.5803571,,B,Noon,1,73.4528302,,B,Afternoon,1,64.4666667,,B,Morn,2,57.2156863,,B,Noon,2,62.0145455,,B,Afternoon,2,62.6679245,,B,Morn,3,69.9055556,,B,Noon,3,59.4830189,,B,Afternoon,3,62.1096154,,B,Morn,4,73.5854546,,B,Noon,4,64.1818182,,B,Afternoon,4,70.3075472,,C,Morn,1,47.0384615,,C,Noon,1,69.1745098,,C,Afternoon,1,59.5730769,,C,Morn,2,40.3816327,,C,Noon,2,56.4981482,,C,Afternoon,2,65.0705882,,C,Morn,3,36.5890909,,C,Noon,3,56.8076923,,C,Afternoon,3,45.1307692,,C,Morn,4,38.6942308,,C,Noon,4,43.7,,C,Afternoon,4,36.3365385
A,Morn,1,69.2,,A,Noon,1,76.76,,A,Afternoon,1,65.15,,A,Morn,2,47.0460177,,A,Noon,2,60.806,,A,Afternoon,2,72.445098,,A,Morn,3,52.272549,,A,Noon,3,67.2980769,,A,Afternoon,3,75.2685185,,A,Morn,4,51.5568628,,A,Noon,4,70.7442308,,A,Afternoon,4,58.2178571,,B,Morn,1,78.0053571,,B,Noon,1,75.0811321,,B,Afternoon,1,64.8777778,,B,Morn,2,59.5921569,,B,Noon,2,65.5,,B,Afternoon,2,64.5018868,,B,Morn,3,66.8944444,,B,Noon,3,58.7,,B,Afternoon,3,61.5,,B,Morn,4,71.0109091,,B,Noon,4,59.1872727,,B,Afternoon,4,72.8490566,,C,Morn,1,48.7365385,,C,Noon,1,68.1176471,,C,Afternoon,1,57.9211539,,C,Morn,2,40.8755102,,C,Noon,2,57.7444444,,C,Afternoon,2,56.8705882,,C,Morn,3,36.5709091,,C,Noon,3,53.2576923,,C,Afternoon,3,42.3115385,,C,Morn,4,41.5942308,,C,Noon,4,44.4480769,,C,Afternoon,4,36.4211539
A,Morn,1,59.68,,A,Noon,1,76.76,,A,Afternoon,1,68.8,,A,Morn,2,45.6212389,,A,Noon,2,62.712,,A,Afternoon,2,70.2686275,,A,Morn,3,51.945098,,A,Noon,3,65.2538462,,A,Afternoon,3,75.3962963,,A,Morn,4,50.9960784,,A,Noon,4,70.2634615,,A,Afternoon,4,58.7839286,,B,Morn,1,79.0410714,,B,Noon,1,77.5735849,,B,Afternoon,1,65.962963,,B,Morn,2,60.627451,,B,Noon,2,67.5163636,,B,Afternoon,2,64.1226415,,B,Morn,3,65.5037037,,B,Noon,3,60.4415094,,B,Afternoon,3,61.8230769,,B,Morn,4,69.68,,B,Noon,4,51.8636364,,B,Afternoon,4,70.9396226,,C,Morn,1,48.9211539,,C,Noon,1,68.9882353,,C,Afternoon,1,58.1134615,,C,Morn,2,40.7755102,,C,Noon,2,59.0074074,,C,Afternoon,2,58.6215686,,C,Morn,3,34.6054546,,C,Noon,3,53.8442308,,C,Afternoon,3,44.9480769,,C,Morn,4,40.8692308,,C,Noon,4,43.15,,C,Afternoon,4,32.8769231
A,Morn,1,60.52,,A,Noon,1,76.76,,A,Afternoon,1,76.45,,A,Morn,2,47.5238938,,A,Noon,2,61.872,,A,Afternoon,2,71.4980392,,A,Morn,3,50.9470588,,A,Noon,3,72.175,,A,Afternoon,3,75.3018519,,A,Morn,4,52.5352941,,A,Noon,4,73.0519231,,A,Afternoon,4,59.2875,,B,Morn,1,80.5375,,B,Noon,1,76.9792453,,B,Afternoon,1,65.6037037,,B,Morn,2,54.4823529,,B,Noon,2,62.4454546,,B,Afternoon,2,64.1018868,,B,Morn,3,62.8203704,,B,Noon,3,66.3943396,,B,Afternoon,3,59.5980769,,B,Morn,4,70.5945455,,B,Noon,4,57.6072727,,B,Afternoon,4,70.3566038,,C,Morn,1,52.1057692,,C,Noon,1,69.645098,,C,Afternoon,1,59.3634615,,C,Morn,2,39.9734694,,C,Noon,2,58.662963,,C,Afternoon,2,55.9490196,,C,Morn,3,35.8163636,,C,Noon,3,49.8326923,,C,Afternoon,3,43.9538462,,C,Morn,4,43.3442308,,C,Noon,4,42.7903846,,C,Afternoon,4,36.2961539
A,Morn,1,58.74,,A,Noon,1,76.76,,A,Afternoon,1,78.1,,A,Morn,2,48.3469027,,A,Noon,2,67.358,,A,Afternoon,2,75.1529412,,A,Morn,3,49.2333333,,A,Noon,3,71.4653846,,A,Afternoon,3,74.7481482,,A,Morn,4,44.7764706,,A,Noon,4,70.45,,A,Afternoon,4,58.8660714,,B,Morn,1,77.0875,,B,Noon,1,76.2943396,,B,Afternoon,1,63.7,,B,Morn,2,53.4490196,,B,Noon,2,66.8763636,,B,Afternoon,2,61.7716981,,B,Morn,3,61.437037,,B,Noon,3,71.3301887,,B,Afternoon,3,62.9096154,,B,Morn,4,69.7836364,,B,Noon,4,58.8254546,,B,Afternoon,4,69.7,,C,Morn,1,55.5884615,,C,Noon,1,70.2568628,,C,Afternoon,1,57.3903846,,C,Morn,2,39.3387755,,C,Noon,2,57.0833333,,C,Afternoon,2,55.2019608,,C,Morn,3,36.3254546,,C,Noon,3,52.5,,C,Afternoon,3,45.9173077,,C,Morn,4,46.8,,C,Noon,4,42.4461539,,C,Afternoon,4,33.0923077
A,Morn,1,57.24,,A,Noon,1,76.76,,A,Afternoon,1,78.85,,A,Morn,2,52.0734513,,A,Noon,2,64.304,,A,Afternoon,2,72.2372549,,A,Morn,3,45.3156863,,A,Noon,3,72.9269231,,A,Afternoon,3,70.6833333,,A,Morn,4,49.1313726,,A,Noon,4,68.0634615,,A,Afternoon,4,58.375,,B,Morn,1,80.4267857,,B,Noon,1,75.2,,B,Afternoon,1,68,,B,Morn,2,57.1058824,,B,Noon,2,66.7618182,,B,Afternoon,2,61.4698113,,B,Morn,3,63.3203704,,B,Noon,3,75.2830189,,B,Afternoon,3,61.3846154,,B,Morn,4,69.6472727,,B,Noon,4,56.3727273,,B,Afternoon,4,66.5,,C,Morn,1,50.3519231,,C,Noon,1,68.5862745,,C,Afternoon,1,57.3230769,,C,Morn,2,39.1816327,,C,Noon,2,59.6240741,,C,Afternoon,2,55.1862745,,C,Morn,3,39.6327273,,C,Noon,3,51.2,,C,Afternoon,3,49.7846154,,C,Morn,4,42,,C,Noon,4,44.0480769,,C,Afternoon,4,38.2288462
A,Morn,1,58.16,,A,Noon,1,76.76,,A,Afternoon,1,77.15,,A,Morn,2,50.6628319,,A,Noon,2,66.3,,A,Afternoon,2,70.8529412,,A,Morn,3,48.6823529,,A,Noon,3,70.0961539,,A,Afternoon,3,70.6,,A,Morn,4,50.0803922,,A,Noon,4,70.7019231,,A,Afternoon,4,58.2178571,,B,Morn,1,75.9303571,,B,Noon,1,67.2,,B,Afternoon,1,65.1,,B,Morn,2,53.4862745,,B,Noon,2,67.7,,B,Afternoon,2,63.5320755,,B,Morn,3,61.787037,,B,Noon,3,77.4301887,,B,Afternoon,3,59.9846154,,B,Morn,4,70.58,,B,Noon,4,72.1254546,,B,Afternoon,4,64.8,,C,Morn,1,53.3057692,,C,Noon,1,69.3568628,,C,Afternoon,1,60.9096154,,C,Morn,2,40.0632653,,C,Noon,2,62.7037037,,C,Afternoon,2,55.5862745,,C,Morn,3,39.7,,C,Noon,3,54.2,,C,Afternoon,3,45.5,,C,Morn,4,41.3,,C,Noon,4,43.5076923,,C,Afternoon,4,36.0807692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legend for student cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Locations: The Pav - location A; The Buttery - location B; The Dining Hall -location C;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day: Monday-1; Wednesday-2; Thursday-3; and Friday-4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legend for campus gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Locations: Front gate - location A; Nassau St. gate - location B; Pearse St. gate -location C;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day: Tuesday-1; Wednesday-2; Saturday-3; and Sunday-4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Each shaded zone represents a different dataset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
